unit_id,unit_name,property_id,status,bedroom,bathroom,beds,guests,deleted_at,capacity,created_at,updated_at,temp_column,unit_type_id,old_unit_id
UN2306,Bungalow 2,PR0447,1,1,1,1,2,2023-11-04 02:27,2,2019-06-29 00:00,2023-11-04 02:27,,934,
UN2307,Bungalow 3,PR0447,1,1,1,1,2,2023-11-04 02:27,2,2019-06-29 00:00,2023-11-04 02:27,,934,
UN2308,Bungalow 4,PR0447,1,1,1,1,2,2023-11-04 02:27,2,2019-01-20 00:00,2023-11-04 02:27,,934,
UN2309,Villa Chanteak - Stone House 2,PR0434,2,4,,,,2020-03-29 00:00,,2019-07-03 17:45,2023-04-28 04:26,,931,
UN2310,06 T - Pondok Bagus,PR0442,2,1,1,1,2,2023-03-22 10:01,2,2019-07-04 18:06,2023-04-28 04:26,,927,
UN2311,Villa Chanteak - Stone House 3,PR0434,2,3,,,,2020-03-14 00:00,,2019-07-05 14:08,2023-04-28 04:26,,928,
UN2312,07 D - Pondok Bagus,PR0442,2,1,1,1,2,2023-03-22 10:01,2,2019-07-05 18:01,2023-04-28 04:26,,927,
UN2313,Room 8,PR0442,1,1,1,1,2,,2,2019-07-05 18:02,2023-04-28 04:26,,1180,
UN2314,La Bomie - 5,PR0455,2,1,1,1,2,2019-10-02 00:00,2,2019-07-06 12:09,2023-04-28 04:26,,938,
UN2316,Dicky Guesthouse - 5 Double Bed,PR0426,2,1,1,1,2,2020-02-02 00:00,2,2019-07-07 14:59,2023-04-28 04:26,,916,
UN2317,Dicky Guesthouse - 6 Double Bed,PR0426,2,1,1,1,2,2019-07-26 00:00,2,2019-07-07 15:50,2023-04-28 04:26,,916,
UN2318,Room 9,PR0442,1,1,1,1,2,,2,2019-07-08 17:05,2023-04-28 04:26,,1180,
UN2319,10 D - Pondok Bagus,PR0442,2,1,1,1,2,2023-03-22 10:01,2,2019-07-08 18:22,2023-04-28 04:26,,927,
UN2320,Entire,PR0453,1,1,1,1,2,,2,2019-07-09 18:52,2023-04-28 04:26,,941,
UN2321,Pi Karya Beach - Room 2 Bawah,PR0446,2,1,1,1,2,2022-12-22 04:38,2,2019-07-10 13:43,2023-04-28 04:26,,932,
UN2322,Pi Karya Beach - Room 3 Bawah,PR0446,2,1,1,1,2,2022-12-22 04:38,2,2019-07-10 13:43,2023-04-28 04:26,,932,
UN2324,La Bomie - 6,PR0455,2,1,1,1,2,2021-04-28 00:00,2,2019-07-11 17:11,2023-04-28 04:26,,938,
UN2325,La Bomie - 7,PR0455,2,1,1,1,2,2021-09-18 00:00,2,2019-07-13 11:26,2023-04-28 04:26,,938,
UN2326,La Bomie - 1,PR0455,2,1,1,1,2,2021-08-04 00:00,2,2019-07-17 16:01,2023-04-28 04:26,,938,
UN2329,Villa Chanteak - Teak House 3,PR0434,2,4,,,,2020-03-29 00:00,,2019-07-20 14:56,2023-04-28 04:26,,931,
UN2330,Room 1,PR0460,1,1,1,1,2,2023-06-09 02:47,2,2019-07-22 09:55,2023-06-09 02:47,,942,
UN2331,Villa Damuh - Room 2,PR0460,2,1,1,1,2,2021-12-09 07:11,2,2019-07-22 17:04,2023-04-28 04:26,,942,
UN2332,La Bomie - 2,PR0455,2,1,1,1,2,2021-04-08 00:00,2,2019-07-22 20:35,2023-04-28 04:26,,938,
UN2333,Pi Karya Beach - Room 6 Atas,PR0446,2,1,1,1,2,2022-12-22 04:38,2,2019-07-27 22:16,2023-04-28 04:26,,932,
UN2334,Pondok Juli - Room 1,PR0464,2,1,1,1,2,2022-11-17 04:33,2,2019-07-31 10:16,2023-04-28 04:26,,943,
UN2335,Pondok Juli - Room 2,PR0464,2,1,1,1,2,2022-11-17 04:33,2,2019-07-31 10:17,2023-04-28 04:26,,943,
UN2336,Komala Homestay - 1 D,PR0465,2,1,1,1,2,2022-05-02 00:00,2,2019-08-03 10:32,2023-04-28 04:26,,944,
UN2337,Komala Homestay - 2 D,PR0465,2,1,1,1,2,2020-02-06 00:00,2,2019-08-03 10:32,2023-04-28 04:26,,944,
UN2338,La Bomie - 8,PR0455,2,1,,,,2021-07-09 00:00,,2019-08-05 12:37,2023-04-28 04:26,,939,
UN2339,La Bomie - 4,PR0455,2,1,0,0,0,2021-03-20 00:00,,2019-08-05 12:38,2023-04-28 04:26,,940,
UN2340,Villa Chanteak - White House 1,PR0434,2,1,,,,2020-03-23 00:00,,2019-08-09 15:23,2023-04-28 04:26,,929,
UN2345,Pondok Juli - Room 3,PR0464,2,1,1,1,2,2022-11-17 04:33,2,2019-08-13 13:55,2023-04-28 04:26,,943,
UN2346,Pondok Juli - Room 4,PR0464,2,1,1,1,2,2022-11-17 04:33,2,2019-08-13 13:55,2023-04-28 04:26,,943,
UN2347,Green Valley Bungalow - 4 BR,PR0418,2,2,,,,2019-09-21 00:00,,2019-08-14 16:42,2023-04-28 04:26,,903,
UN2348,Komala Homestay - 3 D,PR0465,2,1,1,1,2,2019-11-25 00:00,2,2019-08-14 22:09,2023-04-28 04:26,,944,
UN2349,Komala Homestay - 4 D,PR0465,2,1,1,1,2,2020-02-02 00:00,2,2019-08-14 22:10,2023-04-28 04:26,,944,
UN2350,Komala Homestay - 5 D,PR0465,2,1,1,1,2,2022-05-04 00:00,2,2019-08-14 22:11,2023-04-28 04:26,,944,
UN2351,"Komala Homestay - Double (3,4,5)",PR0465,2,1,,,,2019-09-06 05:05,,2019-08-14 22:14,2023-04-28 04:26,,945,
UN2353,Komala Homestay - 6 T,PR0465,2,1,1,1,2,2020-02-01 00:00,2,2019-08-21 10:54,2023-04-28 04:26,,944,
UN2354,,PR0465,2,2,,,,2019-08-25 09:47,,2019-08-25 09:47,2023-04-28 04:26,,946,
UN2355,NH Residence 3A,PR0417,1,3,5,3,6,,6,2019-08-26 03:17,2024-02-26 07:32,,1285,
UN2357,Room 04 (Downstairs),PR0467,1,1,1,1,2,2024-02-09 08:45,2,2019-08-26 04:00,2024-02-09 08:45,,949,
UN2358,Room 05 (Downstairs),PR0467,1,1,1,1,2,2024-02-09 08:45,2,2019-08-23 00:00,2024-02-09 08:45,,949,
UN2359,Room 06 (Downstairs),PR0467,1,1,1,1,2,2024-02-09 08:45,2,2019-08-26 04:00,2024-02-09 08:45,,949,
UN2360,Room 07 (Downstairs),PR0467,1,1,1,1,2,2024-02-09 08:45,2,2019-08-26 04:03,2024-02-09 08:45,,949,
UN2361,Room 08 (Upstairs),PR0467,1,1,1,1,2,2024-02-09 08:45,2,2019-08-26 04:03,2024-02-09 08:45,,949,
UN2362,Room 09 (Upstairs),PR0467,1,1,1,1,2,2024-02-09 08:45,2,2019-08-26 04:03,2024-02-09 08:45,,949,
UN2363,Room 10 (Upstairs),PR0467,1,1,1,1,2,2024-02-09 08:45,2,2019-08-26 04:03,2024-02-09 08:45,,949,
UN2364,Room 11 (Upstairs),PR0467,1,1,1,1,2,2024-02-09 08:45,2,2019-08-21 00:00,2024-02-09 08:45,,949,
UN2365,Room 12 (Upstairs),PR0467,1,1,0,0,0,2024-02-09 08:45,,2019-08-26 04:04,2024-02-09 08:45,,949,
UN2368,Pi Karya Beach - Room 5 Bawah,PR0446,2,1,0,0,0,2022-12-22 04:38,,2019-08-29 06:03,2023-04-28 04:26,,933,
UN2369,Villa Damuh - Room 3,PR0460,2,1,1,1,2,2021-12-09 07:11,2,2019-08-30 07:02,2023-04-28 04:26,,942,
UN2371,Wooden 1,PR0314,1,1,1,1,2,,2,2019-05-15 00:00,2023-04-28 04:26,,729,
UN2372,Pondok Juli - Room 5,PR0464,2,1,1,1,2,2022-11-17 04:33,2,2019-09-03 11:18,2023-04-28 04:26,,943,
UN2373,Pondok Juli - Room 6,PR0464,2,1,1,1,2,2022-11-17 04:33,2,2019-09-03 11:19,2023-04-28 04:26,,943,
UN2374,Pondok Juli - Room 7,PR0464,2,1,1,1,2,2022-11-17 04:33,2,2019-09-03 11:19,2023-04-28 04:26,,943,
UN2375,Pondok Juli - Room 8,PR0464,2,1,1,1,2,2022-11-17 04:33,2,2019-09-03 11:19,2023-04-28 04:26,,943,
UN2376,Raka Rai Villa,PR0052,2,1,,,,2023-09-11 01:21,,2019-09-05 05:29,2023-09-11 01:21,,640,
UN2377,Wooden 2,PR0314,1,1,1,1,2,,2,2019-09-07 08:49,2023-04-28 04:26,,729,
UN2378,Room 4,PR0460,1,1,1,1,2,2023-06-09 02:47,2,2019-09-09 09:48,2023-06-09 02:47,,942,
UN2380,Raka Rai Villa,PR0474,2,2,3,2,4,2023-08-22 04:56,4,2019-09-13 00:00,2023-08-22 04:56,,951,
UN2381,Nusa Majesty - 11 Connecting,PR0335,2,1,,,,2019-11-05 00:00,,2019-09-19 13:36,2023-04-28 04:26,,758,
UN2382,La Bomie - 3,PR0455,2,1,,,,2021-09-18 00:00,,2019-09-24 07:06,2023-04-28 04:26,,939,
UN2384,Komala Homestay - 7 T,PR0465,2,1,1,1,2,2020-02-03 00:00,2,2019-09-26 12:53,2023-04-28 04:26,,944,
UN2386,L1,PR0475,1,1,1,1,2,,2,2019-09-30 06:46,2023-04-28 04:26,,1181,
UN2387,Villa Arum (Whole Villa),PR0477,2,2,5,2,4,2020-05-09 00:00,4,2019-09-30 08:51,2023-04-28 04:26,,953,
UN2388,test5412,PR0001,2,4,,,,2018-12-09 00:00,,2019-10-02 12:41,2023-04-28 04:26,,711,
UN2389,L2,PR0475,1,1,1,1,2,,2,2019-10-05 13:57,2023-04-28 04:26,,1181,
UN2390,L3,PR0475,1,1,1,1,2,,2,2019-10-12 05:59,2023-04-28 04:26,,1181,
UN2393,B1,PR0475,1,1,1,1,2,,2,2019-10-15 08:02,2023-04-28 04:26,,952,
UN2394,B2,PR0475,1,1,1,1,2,,2,2019-10-15 08:02,2023-04-28 04:26,,952,
UN2395,Bungalow 1,PR0485,1,1,1,1,2,,2,2019-10-22 08:32,2023-04-28 04:26,,954,
UN2396,Bungalow 2,PR0485,1,1,1,1,2,,2,2019-10-22 08:32,2023-04-28 04:26,,954,
UN2397,Bungalow 3,PR0485,1,1,1,1,2,,2,2019-10-22 08:32,2023-04-28 04:26,,954,
UN2398,Bungalow 4,PR0485,1,1,1,1,2,,2,2019-10-22 08:32,2023-04-28 04:26,,954,
UN2399,Bungalow 5,PR0485,1,1,1,1,2,,2,2019-10-22 08:32,2023-04-28 04:26,,954,
UN2400,Villa,PR0486,1,3,3,3,6,,6,2019-10-01 00:00,2023-04-28 04:26,,955,
UN2401,Loka Lita Villas - Lotus,PR0487,2,1,1,1,2,2020-02-09 00:00,2,2019-10-26 07:53,2023-04-28 04:26,,956,
UN2402,Villa Bamboo Zen - Entire Villa,PR0489,2,2,5,2,6,2023-02-27 08:40,6,2019-11-01 10:40,2023-04-28 04:26,,957,
UN2403,Villa Alam Joglo - 1,PR0488,2,1,,,,2020-03-09 04:38,,2019-11-02 11:29,2023-04-28 04:26,,958,
UN2404,Villa Alam Joglo - 2,PR0488,2,1,,,,2020-03-09 04:38,,2019-11-02 11:29,2023-04-28 04:26,,958,
UN2405,Villa Alam Joglo - 3,PR0488,2,3,,,,2020-03-09 04:38,,2019-11-02 11:29,2023-04-28 04:26,,959,
UN2406,Loka Lita Villas - Tunjung,PR0487,2,1,1,1,2,2020-03-23 00:00,2,2019-11-14 07:45,2023-04-28 04:26,,956,
UN2407,Room 5,PR0494,1,1,1,1,2,,2,2018-09-24 00:00,2023-04-28 04:26,,1182,
UN2408,Room 6,PR0494,1,1,1,1,2,,2,2018-09-30 00:00,2023-04-28 04:26,,1182,
UN2411,Komala Homestay - 2BR,PR0465,2,2,2,2,4,2020-02-12 00:00,4,2019-11-24 04:40,2023-04-28 04:26,,947,
UN2413,Asung 2 GH - 01,PR0493,2,1,1,1,2,2020-03-11 00:00,2,2019-11-25 07:57,2023-04-28 04:26,,962,
UN2414,Komala Homestay - 4BR,PR0465,2,4,4,4,8,2020-01-31 00:00,8,2019-11-28 10:04,2023-04-28 04:26,,948,
UN2415,Atra Bambulogy - Atter 01 (Beach),PR0497,2,1,1,1,4,2023-03-22 09:15,4,2019-12-01 09:28,2023-04-28 04:26,,964,
UN2416,Atra Bambulogy - Atter 02 (Navy),PR0497,2,1,1,1,4,2023-03-22 09:18,4,2019-12-03 08:46,2023-04-28 04:26,,964,
UN2417,Atra Bambulogy - Vittata 01 (Mangkunegara),PR0497,2,1,1,1,4,2023-03-22 09:19,4,2019-12-03 08:47,2023-04-28 04:26,,964,
UN2418,Atra Bambulogy - Vittata 02 (Bohemian),PR0497,2,1,1,1,4,2023-03-22 09:23,4,2019-12-03 08:47,2023-04-28 04:26,,964,
UN2419,Atra Bambulogy - Aurea 01 (BW),PR0497,2,1,1,1,4,2023-03-22 09:23,4,2019-12-03 08:47,2023-04-28 04:26,,964,
UN2420,Atra Bambulogy - Aurea 02 (Scandinavian),PR0497,2,1,1,1,4,2023-03-22 09:23,4,2019-12-03 08:48,2023-04-28 04:26,,964,
UN2421,Asung 2 GH - 02,PR0493,2,1,1,1,2,2022-09-23 08:07,2,2019-12-04 15:47,2023-04-28 04:26,,962,
UN2422,Asung 2 GH - 03,PR0493,2,1,1,1,2,2022-09-23 08:07,,2019-12-04 15:47,2023-04-28 04:26,,963,
UN2423,Asung 2 GH - 04,PR0493,2,1,1,1,2,2020-03-11 00:00,2,2019-12-04 15:47,2023-04-28 04:26,,962,
UN2424,Asung 2 GH - 05,PR0493,2,1,1,1,2,2022-09-23 08:07,,2019-12-04 15:47,2023-04-28 04:26,,963,
UN2425,Asung 2 GH - 06,PR0493,2,1,1,1,2,2022-09-23 08:07,,2019-12-04 15:47,2023-04-28 04:26,,963,
UN2426,Asung 2 GH - 07,PR0493,2,1,1,1,2,2022-09-23 08:07,,2019-12-04 15:47,2023-04-28 04:26,,963,
UN2427,Asung 2 GH - 08,PR0493,2,1,1,1,2,2022-09-23 08:07,,2019-12-04 15:47,2023-04-28 04:26,,963,
UN2428,Asung 2 GH - 09,PR0493,2,1,1,1,2,2022-09-23 08:07,,2019-12-04 15:47,2023-04-28 04:26,,963,
UN2429,Asung 2 GH - 10,PR0493,2,1,1,1,2,2022-09-23 08:07,,2019-12-04 15:47,2023-04-28 04:26,,963,
UN2430,Asri Village - 1,PR0499,2,3,,,,2020-01-22 02:21,,2019-12-06 08:33,2023-04-28 04:26,,967,
UN2431,Asri Village - 2,PR0499,2,1,,,,2020-01-22 02:21,,2019-12-06 08:33,2023-04-28 04:26,,968,
UN2432,Asri Village 3,PR0499,2,3,,,,2020-01-22 02:21,,2019-12-06 08:34,2023-04-28 04:26,,967,
UN2433,Asri Village - 4,PR0499,2,3,,,,2020-01-22 02:21,,2019-12-06 08:34,2023-04-28 04:26,,967,
UN2434,Asri Village - 5,PR0499,2,4,,,,2020-01-22 02:21,,2019-12-06 08:34,2023-04-28 04:26,,969,
UN2435,Asri Village - 6,PR0499,2,3,,,,2020-01-22 02:21,,2019-12-06 08:34,2023-04-28 04:26,,967,
UN2436,Room 1,PR0492,1,1,1,1,2,,2,2019-12-06 08:56,2023-04-28 04:26,,970,
UN2437,Room 2,PR0492,1,1,1,1,2,,2,2019-12-06 08:57,2023-04-28 04:26,,970,
UN2438,Amazon GH - 3,PR0492,2,1,1,1,2,2022-08-20 08:57,2,2019-12-06 08:57,2023-07-10 02:27,,970,
UN2439,Room 4,PR0492,1,1,1,1,2,,2,2019-12-06 08:57,2023-04-28 04:26,,970,
UN2440,Amazon GH - 5,PR0492,2,1,1,1,2,2022-08-20 08:57,2,2019-12-06 08:57,2023-07-10 02:27,,970,
UN2441,Amazon GH - 6,PR0492,2,1,0,0,0,2022-08-20 08:57,,2019-12-06 08:57,2023-07-10 02:27,,971,
UN2442,Room 7,PR0492,1,1,1,1,2,,2,2019-12-06 08:57,2023-04-28 04:26,,970,
UN2443,Amazon GH - 8,PR0492,2,1,,,,2022-08-20 08:57,,2019-12-06 08:57,2023-07-10 02:27,,972,
UN2444,Villa 1,PR0500,1,3,5,3,6,,6,2019-12-09 10:16,2023-04-28 04:26,,973,
UN2445,Villa Alam Joglo - 3BR,PR0488,2,4,,,,2019-12-23 00:00,,2019-12-11 01:57,2023-04-28 04:26,,960,
UN2446,G1,PR0245,2,1,1,1,2,2024-01-09 07:19,2,2016-03-20 00:00,2024-01-09 07:19,,315,
UN2447,G2 (Downstairs),PR0245,1,1,1,1,2,2024-01-09 07:19,2,2016-03-20 00:00,2024-01-09 07:19,,1208,
UN2448,G4,PR0245,2,1,1,1,2,2024-01-09 07:19,2,2016-03-20 00:00,2024-01-09 07:19,,315,
UN2449,G3,PR0245,2,1,1,1,2,2024-01-09 07:19,2,2019-12-11 11:57,2024-01-09 07:19,,315,
UN2450,G5 (Downstairs),PR0245,1,1,,,,2024-01-09 07:19,,2019-12-11 11:57,2024-01-09 07:19,,1207,
UN2451,G6 (Downstairs),PR0245,1,1,,,,2024-01-09 07:19,,2019-12-11 11:57,2024-01-09 07:19,,1208,
UN2452,G7,PR0245,2,2,,,,2024-01-09 07:19,,2019-12-11 11:57,2024-01-09 07:19,,315,
UN2453,G8 (Downstairs),PR0245,1,1,,,,2024-01-09 07:19,,2019-12-11 11:58,2024-01-09 07:19,,1208,
UN2454,Room 1,PR0502,1,1,1,1,2,,2,2019-12-21 05:29,2023-04-28 04:26,,975,
UN2456,Room 2,PR0502,1,1,,,,,,2019-12-21 05:30,2023-04-28 04:26,,975,
UN2457,Didi's Place - 3,PR0502,2,1,1,1,2,2023-01-03 01:25,2,2019-12-21 05:31,2023-04-28 04:26,,975,
UN2458,Lo Sari - 1,PR0498,2,1,1,1,2,2023-01-25 04:45,2,2019-12-26 05:27,2023-04-28 04:26,,977,
UN2459,Lo Sari - 2,PR0498,2,1,1,1,2,2023-01-25 04:45,2,2019-12-26 05:28,2023-04-28 04:26,,977,
UN2460,Lo Sari - 3,PR0498,2,1,1,1,2,2023-01-25 04:45,2,2019-12-26 05:28,2023-04-28 04:26,,977,
UN2461,Lo Sari - 4,PR0498,2,1,1,1,2,2023-01-25 04:45,2,2019-12-26 05:28,2023-04-28 04:26,,977,
UN2462,Lo Sari - 5,PR0498,2,1,1,1,2,2023-01-25 04:45,2,2019-12-26 05:28,2023-04-28 04:26,,977,
UN2463,Lo Sari - 6,PR0498,2,1,,,,2023-01-25 04:45,,2019-12-26 05:28,2023-04-28 04:26,,978,
UN2464,Lo Sari - 7,PR0498,2,1,1,1,2,2023-01-25 04:45,2,2019-12-26 05:29,2023-04-28 04:26,,977,
UN2465,Lo Sari - 8,PR0498,2,1,0,0,0,2023-01-25 04:45,,2019-12-26 05:29,2023-04-28 04:26,,979,
UN2467,Room 1,PR0494,1,1,1,1,2,,2,2020-01-06 03:18,2023-04-28 04:26,,1182,
UN2468,Room 2,PR0494,1,1,1,1,2,,2,2020-01-06 03:18,2023-04-28 04:26,,1182,
UN2469,Room 3,PR0494,1,1,1,1,2,,2,2020-01-06 03:18,2023-04-28 04:26,,1182,
UN2470,Room 4,PR0494,1,1,1,1,2,,2,2020-01-06 03:18,2023-04-28 04:26,,1182,
UN2471,Room 7L,PR0494,1,1,1,1,2,,2,2020-01-06 03:18,2023-04-28 04:26,,1183,
UN2472,Putri Nusa Blok Kiri - 1 & 2,PR0508,2,2,2,2,4,2021-05-14 00:00,4,2020-01-10 06:55,2023-04-28 04:26,,980,
UN2473,Putri Nusa - 2,PR0508,2,1,,,,2020-01-10 06:56,,2020-01-10 06:55,2023-04-28 04:26,,981,
UN2474,Putri Nusa Blok Kiri - 3,PR0508,2,1,1,1,2,2022-02-16 00:00,2,2020-01-10 06:55,2023-04-28 04:26,,982,
UN2475,Putri Nusa Blok Kiri - 4,PR0508,2,1,1,1,2,2022-05-14 00:00,2,2020-01-10 06:56,2023-04-28 04:26,,982,
UN2476,Putri Nusa Blok Kiri - 5,PR0508,2,1,1,1,2,2020-03-02 00:00,2,2020-01-10 06:56,2023-04-28 04:26,,982,
UN2477,Putri Nusa Blok Kiri - 6,PR0508,2,1,0,0,0,2022-05-14 00:00,,2020-01-10 06:56,2023-04-28 04:26,,983,
UN2478,Putri Nusa Blok Kiri - 7,PR0508,2,1,1,1,2,2020-03-18 00:00,2,2020-01-10 06:57,2023-04-28 04:26,,982,
UN2479,Putri Nusa Blok Kiri - 8 (Twin),PR0508,2,1,1,1,2,2020-03-08 00:00,2,2020-01-10 06:57,2023-04-28 04:26,,982,
UN2480,Putri Nusa Blok Kiri - 9 (Twin),PR0508,2,1,1,1,2,2020-03-11 00:00,2,2020-01-10 06:57,2023-04-28 04:26,,982,
UN2481,Villa Wiska - Entire Room,PR0504,2,3,3,3,6,2021-01-07 00:00,6,2020-01-15 08:26,2023-04-28 04:26,,984,
UN2482,Putri Nusa Blok Kanan - 1,PR0508,2,1,1,1,2,2020-03-11 00:00,2,2020-01-22 08:02,2023-04-28 04:26,,982,
UN2483,Putri Nusa Blok Kanan - 2,PR0508,2,1,1,1,2,2021-05-31 00:00,2,2020-01-22 08:03,2023-04-28 04:26,,982,
UN2484,Putri Nusa Blok Kanan - 3,PR0508,2,1,0,0,0,2022-05-14 00:00,,2020-01-22 08:03,2023-04-28 04:26,,983,
UN2485,Putri Nusa Blok Kanan - 4,PR0508,2,1,1,1,2,2020-03-17 00:00,2,2020-01-22 08:03,2023-04-28 04:26,,982,
UN2486,Putri Nusa Blok Kanan - 5,PR0508,2,1,1,1,2,2022-03-02 00:00,2,2020-01-22 08:03,2023-04-28 04:26,,982,
UN2487,Putri Nusa Blok Kanan - 6,PR0508,2,1,0,0,0,2022-05-14 00:00,,2020-01-22 08:03,2023-04-28 04:26,,983,
UN2488,Putri Nusa Blok Kanan - 7,PR0508,2,1,1,1,2,2022-05-14 00:00,2,2020-01-22 08:03,2023-04-28 04:26,,982,
UN2489,Putri Nusa Blok Kanan - 8 & 9,PR0508,2,2,2,2,4,2022-02-18 00:00,4,2020-01-22 08:03,2023-04-28 04:26,,980,
UN2490,Guesthouse 1,PR0512,1,1,1,1,2,2023-11-04 02:17,2,2020-01-22 10:42,2023-11-04 02:17,,985,
UN2491,Guesthouse 2,PR0512,1,1,1,1,2,2023-11-04 02:17,2,2020-01-22 10:42,2023-11-04 02:17,,985,
UN2492,Guesthouse 3,PR0512,1,1,1,1,2,2023-11-04 02:17,2,2020-01-22 10:43,2023-11-04 02:17,,985,
UN2493,Room 1,PR0510,1,1,1,1,2,,2,2020-01-25 11:07,2023-04-28 04:26,,986,
UN2494,Room 2,PR0510,1,1,1,1,2,,2,2020-01-25 11:07,2023-04-28 04:26,,986,
UN2495,Room 3,PR0510,1,1,1,1,2,,2,2020-01-25 11:07,2023-04-28 04:26,,986,
UN2496,Room 4,PR0510,1,1,1,1,2,,2,2020-01-25 11:07,2023-04-28 04:26,,986,
UN2497,Room 5,PR0510,1,1,1,1,2,,2,2020-01-25 11:07,2023-04-28 04:26,,986,
UN2498,Room 6,PR0510,1,1,1,1,2,,2,2020-01-25 11:08,2023-04-28 04:26,,986,
UN2499,Room 7,PR0510,1,1,1,1,2,,2,2020-01-25 11:08,2023-04-28 04:26,,986,
UN2500,Room 1,PR0513,1,1,1,1,2,,2,2020-01-28 05:38,2023-04-28 04:26,,987,
UN2501,Room 2,PR0513,1,1,1,1,2,,2,2020-01-28 05:45,2023-04-28 04:26,,987,
UN2502,Room 3,PR0513,1,1,1,1,2,,2,2020-01-28 05:45,2023-04-28 04:26,,987,
UN2503,Room 4,PR0513,1,1,1,1,2,,2,2020-01-28 05:45,2023-04-28 04:26,,987,
UN2504,Room 5,PR0513,1,1,1,1,2,,2,2020-01-28 05:45,2023-04-28 04:26,,987,
UN2505,Room 6,PR0513,1,1,1,1,2,,2,2020-01-28 05:45,2023-04-28 04:26,,987,
UN2506,D'meten Guesthouse - 1,PR0517,2,1,1,1,2,2023-01-18 07:30,2,2020-02-05 11:52,2023-04-28 04:26,,988,
UN2507,D'meten Guesthouse - 2,PR0517,2,1,1,1,2,2023-01-18 07:30,2,2020-02-05 11:52,2023-04-28 04:26,,988,
UN2508,D'meten Guesthouse - 3,PR0517,2,1,1,1,2,2023-01-18 07:30,2,2020-02-05 11:53,2023-04-28 04:26,,988,
UN2509,D'meten Guesthouse - 4,PR0517,2,1,1,1,2,2023-01-18 07:30,2,2020-02-05 11:53,2023-04-28 04:26,,988,
UN2510,D'meten Guesthouse - 5,PR0517,2,1,1,1,2,2023-01-18 07:30,2,2020-02-05 11:53,2023-04-28 04:26,,988,
UN2511,D'meten Guesthouse - 6,PR0517,2,1,1,1,2,2023-01-18 07:30,2,2020-02-05 11:53,2023-04-28 04:26,,988,
UN2512,D'meten Guesthouse - 7,PR0517,2,1,1,1,2,2023-01-18 07:30,2,2020-02-05 11:54,2023-04-28 04:26,,988,
UN2513,D'meten Guesthouse - 8,PR0517,2,1,1,1,2,2023-01-18 07:30,2,2020-02-05 11:54,2023-04-28 04:26,,988,
UN2514,D'meten Guesthouse - 9,PR0517,2,1,,,,2023-01-18 07:30,,2020-02-05 11:54,2023-04-28 04:26,,989,
UN2515,D'meten Guesthouse - 10,PR0517,2,1,,,,2023-01-18 07:30,,2020-02-05 11:54,2023-04-28 04:26,,989,
UN2516,D'meten Guesthouse - 11,PR0517,2,1,,,,2023-01-18 07:30,,2020-02-05 11:54,2023-04-28 04:26,,989,
UN2517,D'meten Guesthouse - 12,PR0517,2,1,,,,2023-01-18 07:30,,2020-02-05 11:54,2023-04-28 04:26,,989,
UN2518,Sindhu Mesari - 1 MIGRATED TO BEDS24,PR0515,2,1,1,1,2,2023-02-22 08:49,2,2020-02-18 01:35,2023-04-28 04:26,,990,
UN2519,Sindhu Mesari - 2 MIGRATED TO BEDS24,PR0515,2,1,1,1,2,2023-02-22 08:49,2,2020-02-18 01:35,2023-04-28 04:26,,990,
UN2520,Sindhu Mesari - 3 MIGRATED TO BEDS24,PR0515,2,1,1,1,2,2023-02-22 08:49,2,2020-02-18 01:35,2023-04-28 04:26,,990,
UN2521,Sindhu Mesari - 4 (NOT MIGRATED TO BEDS24),PR0515,2,1,0,0,0,2023-02-22 08:49,,2020-02-18 01:35,2023-04-28 04:26,,991,
UN2522,Sindhu Mesari - 5 MIGRATED TO BEDS24,PR0515,2,1,0,0,0,2023-02-22 08:49,,2020-02-18 01:35,2023-04-28 04:26,,991,
UN2523,Nusa Majesty - 2,PR0516,2,1,1,1,2,2019-09-23 00:00,2,2020-02-18 01:56,2023-04-28 04:26,,992,
UN2524,Nusa Majesty - 3,PR0516,2,1,1,1,2,2020-08-07 00:00,2,2020-02-18 01:56,2023-04-28 04:26,,992,
UN2525,Nusa Majesty - 4,PR0516,2,1,1,1,2,2020-08-22 00:00,2,2020-02-18 01:56,2023-04-28 04:26,,992,
UN2526,Nusa Majesty - 1,PR0516,2,4,,,,2020-02-20 06:34,,2020-02-18 02:08,2023-04-28 04:26,,993,
UN2527,Nusa Majesty - 5,PR0516,2,3,,,,2020-08-22 00:00,,2020-02-20 06:35,2023-04-28 04:26,,994,
UN2528,Nusa Majesty - 6,PR0516,2,3,,,,2020-08-22 00:00,,2020-02-20 06:35,2023-04-28 04:26,,994,
UN2529,Nusa Majesty - 7,PR0516,2,2,,,,2020-08-22 00:00,,2020-02-20 06:35,2023-04-28 04:26,,995,
UN2530,Nusa Majesty - 8,PR0516,2,3,,,,2020-08-22 00:00,,2020-02-20 06:35,2023-04-28 04:26,,994,
UN2531,Nusa Majesty - 9,PR0516,2,2,,,,2020-08-22 00:00,,2020-02-20 06:35,2023-04-28 04:26,,995,
UN2532,Lumbung 1,PR0519,1,1,1,1,2,,2,2020-02-28 08:45,2023-04-28 04:26,,997,
UN2533,Lumbung 2,PR0519,1,1,1,1,2,,2,2020-02-28 08:45,2023-04-28 04:26,,997,
UN2534,Standard 3,PR0519,1,1,1,1,2,,2,2020-02-28 08:45,2023-04-28 04:26,,1184,
